response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0473,0.0000,0.0000,0.0000,0.0470,0.0001,200,0.7964
0.0472,0.0000,0.0000,0.0000,0.0470,0.0001,200,0.7966
0.0572,0.0000,0.0000,0.0000,0.0571,0.0001,200,0.7967
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.8684
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,200,0.8687
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,0.8687
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,0.8686
0.0095,0.0000,0.0000,0.0000,0.0093,0.0001,200,0.8688
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.8685
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.8685
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.8687
0.0393,0.0000,0.0000,0.0000,0.0390,0.0001,200,0.8684
0.0425,0.0000,0.0000,0.0000,0.0424,0.0001,200,0.8686
0.0444,0.0000,0.0000,0.0000,0.0442,0.0001,200,0.8683
0.0441,0.0000,0.0000,0.0000,0.0440,0.0001,200,0.8687
0.0466,0.0000,0.0000,0.0000,0.0465,0.0001,200,0.8686
0.0495,0.0000,0.0000,0.0000,0.0493,0.0001,200,0.8685
0.0539,0.0000,0.0000,0.0000,0.0537,0.0001,200,0.8684
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.9409
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.9408
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,200,0.9408
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.9410
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.9409
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.9411
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.9411
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.9410
0.0402,0.0000,0.0000,0.0000,0.0401,0.0001,200,0.9410
0.0402,0.0000,0.0000,0.0000,0.0401,0.0001,200,0.9411
0.0425,0.0000,0.0000,0.0001,0.0424,0.0001,200,0.9410
0.0439,0.0000,0.0000,0.0000,0.0438,0.0001,200,0.9409
0.0471,0.0000,0.0000,0.0000,0.0470,0.0001,200,0.9410
0.0485,0.0000,0.0000,0.0000,0.0483,0.0001,200,0.9408
0.0494,0.0000,0.0000,0.0000,0.0493,0.0001,200,0.9411
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,1.0128
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,1.0131
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,1.0131
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.0130
0.0110,0.0000,0.0000,0.0000,0.0109,0.0001,200,1.0130
0.0126,0.0000,0.0000,0.0000,0.0124,0.0001,200,1.0130
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,1.0129
0.0137,0.0000,0.0000,0.0000,0.0136,0.0001,200,1.0130
0.0402,0.0000,0.0000,0.0000,0.0400,0.0001,200,1.0128
0.0405,0.0000,0.0000,0.0000,0.0404,0.0001,200,1.0129
0.0422,0.0000,0.0000,0.0000,0.0421,0.0001,200,1.0130
0.0440,0.0000,0.0000,0.0000,0.0439,0.0001,200,1.0130
0.0439,0.0000,0.0000,0.0000,0.0438,0.0001,200,1.0132
0.0453,0.0000,0.0000,0.0002,0.0450,0.0001,200,1.0127
0.0095,0.0000,0.0000,0.0001,0.0093,0.0001,200,1.0845
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,1.0847
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,1.0848
0.0828,0.0000,0.0000,0.0000,0.0826,0.0001,200,1.0131
0.0114,0.0000,0.0000,0.0000,0.0112,0.0000,200,1.0846
0.0116,0.0000,0.0000,0.0000,0.0114,0.0000,200,1.0846
0.0391,0.0000,0.0000,0.0000,0.0388,0.0001,200,1.0847
0.0412,0.0000,0.0000,0.0000,0.0411,0.0001,200,1.0846
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,1.0848
0.0434,0.0000,0.0000,0.0000,0.0433,0.0000,200,1.0847
0.0455,0.0000,0.0000,0.0000,0.0453,0.0001,200,1.0847
0.0459,0.0000,0.0000,0.0000,0.0458,0.0001,200,1.0845
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,1.0959
0.0597,0.0000,0.0000,0.0000,0.0596,0.0001,200,1.0848
0.0602,0.0000,0.0000,0.0000,0.0601,0.0001,200,1.0848
0.0743,0.0000,0.0000,0.0000,0.0741,0.0001,200,1.0848
0.0077,0.0000,0.0000,0.0000,0.0076,0.0001,200,1.1564
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,200,1.1565
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,1.1564
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.1566
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,1.1566
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.1567
0.0112,0.0000,0.0000,0.0000,0.0110,0.0000,200,1.1564
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.1567
0.0394,0.0000,0.0000,0.0000,0.0393,0.0001,200,1.1567
0.0399,0.0000,0.0000,0.0000,0.0398,0.0001,200,1.1566
0.0403,0.0000,0.0000,0.0000,0.0402,0.0001,200,1.1567
0.0435,0.0000,0.0000,0.0000,0.0434,0.0001,200,1.1566
0.0466,0.0000,0.0000,0.0000,0.0465,0.0001,200,1.1565
0.0503,0.0000,0.0000,0.0000,0.0501,0.0001,200,1.1565
0.0491,0.0000,0.0000,0.0000,0.0490,0.0001,200,1.1591
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,1.2289
0.0081,0.0000,0.0000,0.0001,0.0080,0.0000,200,1.2292
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,1.2290
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.2291
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,1.2290
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.2291
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,1.2288
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,1.2292
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,1.2292
0.0424,0.0000,0.0000,0.0000,0.0423,0.0001,200,1.2289
0.0447,0.0000,0.0000,0.0000,0.0445,0.0001,200,1.2290
0.0452,0.0000,0.0000,0.0001,0.0451,0.0001,200,1.2292
0.0469,0.0000,0.0000,0.0000,0.0468,0.0001,200,1.2291
0.0479,0.0000,0.0000,0.0000,0.0478,0.0001,200,1.2291
0.0478,0.0000,0.0000,0.0000,0.0477,0.0000,200,1.2292
0.0083,0.0000,0.0000,0.0000,0.0080,0.0001,200,1.3011
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,1.3013
0.0084,0.0000,0.0000,0.0000,0.0083,0.0000,200,1.3015
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,1.3012
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,1.3012
0.0424,0.0000,0.0000,0.0000,0.0422,0.0001,200,1.3013
0.0423,0.0000,0.0000,0.0000,0.0422,0.0001,200,1.3014
0.0427,0.0000,0.0000,0.0000,0.0425,0.0001,200,1.3012
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,1.3014
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,1.3013
0.0474,0.0000,0.0000,0.0000,0.0472,0.0001,200,1.3011
0.0477,0.0000,0.0000,0.0000,0.0476,0.0001,200,1.3013
0.0492,0.0000,0.0000,0.0000,0.0490,0.0000,200,1.3013
0.0501,0.0000,0.0000,0.0000,0.0500,0.0001,200,1.3015
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,1.3731
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,1.3733
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,1.3732
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.3730
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,1.3731
