phase,algo,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,4,2026-07-08T11:49:00,597.404,53000.0,94100.0,134300.0,161500.0,57640.003554291805,5639,5627,12,1127.8,2.4,"{""200"": 5627, ""503"": 12}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,5,2026-07-08T11:49:05,602.404,52700.0,94000.0,141900.0,168400.0,57591.58662397723,5640,5622,18,1128.0,3.6,"{""200"": 5622, ""503"": 18}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,6,2026-07-08T11:49:10,607.404,53300.0,93100.0,135700.0,162700.0,57936.37171286425,5639,5628,11,1127.8,2.2,"{""200"": 5628, ""503"": 11}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,7,2026-07-08T11:49:15,612.404,53000.0,96100.0,137700.0,168200.0,58135.159651669084,5522,5512,10,1104.4,2.0,"{""200"": 5512, ""503"": 10}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,8,2026-07-08T11:49:20,617.404,53100.0,95600.0,135800.0,167800.0,58007.61159523386,5640,5623,17,1128.0,3.4,"{""200"": 5623, ""503"": 17}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,9,2026-07-08T11:49:25,622.404,53500.0,94500.0,136600.0,162300.0,58366.35862804336,5640,5627,13,1128.0,2.6,"{""200"": 5627, ""503"": 13}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,10,2026-07-08T11:49:30,627.404,53200.0,93600.0,134000.0,154900.0,57776.48624667258,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,11,2026-07-08T11:49:35,632.404,53400.0,93700.0,136600.0,165300.0,58014.41009239517,5639,5628,11,1127.8,2.2,"{""200"": 5628, ""503"": 11}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,12,2026-07-08T11:49:40,637.404,52800.0,94400.0,136900.0,165100.0,57764.07026259759,5640,5636,4,1128.0,0.8,"{""200"": 5636, ""503"": 4}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,13,2026-07-08T11:49:45,642.404,53500.0,93900.0,135200.0,159200.0,58010.12613252798,5641,5629,12,1128.2,2.4,"{""200"": 5629, ""503"": 12}"
