phase,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,timestamp,elapsed_s,rif_p50,rif_p90,rif_p99,rif_limit,sample_count,rif_values
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:14.699,2291.481,3.0,6.0,9.0,5.0,20,"[1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:15.200,2291.983,0.0,3.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:15.703,2292.485,3.0,7.0,8.0,4.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 7.0, 8.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:16.205,2292.988,6.0,9.0,14.0,7.0,20,"[1.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 9.0, 10.0, 14.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:16.707,2293.49,0.0,3.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:17.209,2293.991,1.0,2.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:17.710,2294.493,5.0,8.0,8.0,6.0,20,"[1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:18.213,2294.996,5.0,9.0,10.0,7.0,20,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:18.715,2295.497,0.0,3.0,4.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 4.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:19.217,2295.999,3.0,6.0,7.0,4.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:19.720,2296.502,6.0,8.0,9.0,7.0,20,"[1.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:20.221,2297.004,0.0,1.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:20.723,2297.505,1.0,5.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:21.224,2298.006,5.0,9.0,12.0,7.0,20,"[2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 9.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:21.726,2298.508,0.0,1.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:22.227,2299.01,0.0,5.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:22.729,2299.511,5.0,7.0,9.0,5.0,20,"[0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:23.232,2300.014,4.0,6.0,10.0,5.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 10.0, 10.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:23.733,2300.516,0.0,3.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 6.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:24.235,2301.017,3.0,7.0,7.0,5.0,20,"[0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:24.739,2301.521,5.0,9.0,9.0,7.0,20,"[3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:25.257,2302.04,4.0,8.0,9.0,5.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 8.0, 9.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:25.759,2302.541,0.0,3.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:26.263,2303.045,2.0,6.0,8.0,4.0,20,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:26.765,2303.548,5.0,8.0,11.0,6.0,20,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, 11.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:27.267,2304.049,0.0,2.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:27.768,2304.551,1.0,7.0,8.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 7.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:28.270,2305.053,4.0,7.0,10.0,6.0,20,"[1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 9.0, 10.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:28.772,2305.555,3.0,4.0,6.0,3.0,20,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 6.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:29.274,2306.057,0.0,4.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 5.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:29.776,2306.558,3.0,7.0,9.0,5.0,20,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 8.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:30.287,2307.07,5.0,9.0,11.0,7.0,20,"[0.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 9.0, 9.0, 9.0, 9.0, 10.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:30.789,2307.572,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:31.291,2308.073,0.0,4.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:31.792,2308.575,4.0,8.0,9.0,5.0,20,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:32.305,2309.088,5.0,8.0,12.0,6.0,20,"[1.0, 1.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:32.807,2309.59,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:33.309,2310.091,2.0,5.0,8.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:33.811,2310.593,4.0,10.0,12.0,5.0,20,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 10.0, 10.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:34.313,2311.095,0.0,1.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:34.815,2311.597,0.0,2.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:35.316,2312.099,3.0,8.0,10.0,6.0,20,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0, 10.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:35.833,2312.616,0.0,3.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:36.335,2313.118,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:36.837,2313.619,1.0,3.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:37.338,2314.121,5.0,7.0,9.0,6.0,20,"[1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:37.851,2314.634,5.0,8.0,13.0,7.0,20,"[2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 13.0, 13.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:38.353,2315.136,0.0,2.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:38.862,2315.644,1.0,4.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:39.363,2316.146,5.0,7.0,10.0,6.0,20,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 10.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:39.902,2316.685,4.0,7.0,9.0,5.0,20,"[1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:40.406,2317.188,6.0,11.0,12.0,7.0,20,"[0.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 10.0, 11.0, 11.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:40.907,2317.69,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:41.409,2318.191,2.0,5.0,8.0,4.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:41.911,2318.694,6.0,7.0,11.0,6.0,20,"[2.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 9.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:42.413,2319.195,0.0,2.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:42.914,2319.697,1.0,5.0,8.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 7.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:43.416,2320.198,4.0,8.0,11.0,6.0,20,"[1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:43.927,2320.709,6.0,8.0,11.0,7.0,20,"[2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:44.428,2321.211,0.0,1.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:44.930,2321.713,2.0,7.0,11.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 6.0, 7.0, 8.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:45.436,2322.218,6.0,8.0,11.0,6.0,20,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 10.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:45.937,2322.72,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:46.439,2323.222,0.0,3.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 6.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:46.941,2323.723,4.0,7.0,8.0,5.0,20,"[0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:47.446,2324.228,6.0,9.0,12.0,7.0,20,"[1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 11.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:47.947,2324.73,0.0,2.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 5.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:48.449,2325.231,3.0,6.0,7.0,4.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:48.951,2325.734,5.0,9.0,12.0,7.0,20,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:49.453,2326.235,0.0,1.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:49.955,2326.737,1.0,5.0,9.0,4.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 7.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:50.456,2327.239,4.0,7.0,9.0,5.0,20,"[2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 9.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:50.972,2327.754,5.0,9.0,11.0,6.0,20,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 9.0, 9.0, 10.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:51.473,2328.256,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 5.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:51.975,2328.757,2.0,5.0,7.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 7.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:52.477,2329.259,5.0,9.0,12.0,6.0,20,"[1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0, 12.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:52.978,2329.761,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:53.480,2330.263,0.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 5.0, 6.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:53.982,2330.764,4.0,8.0,11.0,5.0,20,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 8.0, 9.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:54.491,2331.274,5.0,9.0,11.0,8.0,20,"[1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 8.0, 8.0, 8.0, 9.0, 10.0, 11.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:54.993,2331.775,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0]"
9,20,0.75,75,0.73,.73,0.73,3.0,1125,2026-07-08T12:17:55.494,2332.277,2.0,6.0,8.0,4.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 8.0]"
