phase,servers,load_frac,load_pct,probe_rate,probe_label,effective_async_probes,target_qps,timestamp,elapsed_s,rif_p50,rif_p90,rif_p99,rif_limit,sample_count,rif_values
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:15,1028.173,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:16,1028.675,1.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:16,1029.177,0.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:17,1029.679,1.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:17,1030.182,0.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:18,1030.685,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:18,1031.187,1.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:19,1031.689,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:19,1032.191,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:20,1032.693,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:20,1033.196,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:21,1033.698,0.0,1.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:21,1034.2,0.0,1.0,1.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:22,1034.703,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:22,1035.205,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:23,1035.707,1.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:23,1036.209,0.0,1.0,1.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:24,1036.712,0.0,4.0,7.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:24,1037.214,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:25,1037.717,1.0,2.0,6.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 6.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:25,1038.219,0.0,1.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:26,1038.721,1.0,3.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:26,1039.226,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:27,1039.728,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:27,1040.23,1.0,5.0,7.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 5.0, 5.0, 7.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:28,1040.732,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:28,1041.234,0.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:29,1041.736,0.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:29,1042.239,0.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:30,1042.741,0.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:30,1043.244,0.0,1.0,1.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:31,1043.746,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:32,1044.249,0.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:32,1044.751,1.0,4.0,7.0,4.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 4.0, 6.0, 7.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:33,1045.253,0.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:33,1045.757,1.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:34,1046.259,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:34,1046.761,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:35,1047.265,1.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:35,1047.767,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:36,1048.27,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:36,1048.772,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:37,1049.275,1.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:37,1049.778,0.0,3.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:38,1050.28,1.0,2.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:38,1050.782,0.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:39,1051.284,0.0,2.0,4.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:39,1051.786,1.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:40,1052.288,0.0,2.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:40,1052.792,1.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:41,1053.294,0.0,1.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:41,1053.796,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:42,1054.299,0.0,2.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:42,1054.801,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:43,1055.306,1.0,2.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:43,1055.808,0.0,2.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:44,1056.31,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:44,1056.812,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:45,1057.315,1.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:45,1057.817,0.0,1.0,1.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:46,1058.319,0.0,3.0,3.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:46,1058.822,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:47,1059.324,0.0,4.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:47,1059.827,1.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:48,1060.329,0.0,1.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:48,1060.833,1.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:49,1061.335,0.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:49,1061.837,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:50,1062.339,0.0,3.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:50,1062.841,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:51,1063.345,1.0,2.0,4.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:51,1063.847,0.0,1.0,3.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:52,1064.351,1.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:52,1064.853,0.0,3.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:53,1065.356,0.0,2.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:53,1065.858,0.0,2.0,2.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:54,1066.36,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:54,1066.863,0.0,2.0,2.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:55,1067.365,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:55,1067.867,1.0,3.0,4.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:56,1068.369,0.0,2.0,3.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
4,20,1.5,150,1.4142135623730951,sqrt2,1,750,2026-07-06T07:38:56,1068.871,1.0,3.0,5.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
