phase,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,timestamp,elapsed_s,rif_p50,rif_p90,rif_p99,rif_limit,sample_count,rif_values
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:55.785,464.204,6.0,9.0,10.0,4.0,20,"[2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:56.286,464.705,0.0,1.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:56.788,465.207,2.0,4.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 7.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:57.290,465.709,5.0,8.0,9.0,4.0,20,"[1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:57.791,466.211,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:58.293,466.712,0.0,5.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 5.0, 5.0, 6.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:58.795,467.214,4.0,8.0,8.0,2.0,20,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 8.0, 8.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:59.299,467.719,4.0,10.0,11.0,4.0,20,"[2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 9.0, 10.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:03:59.801,468.22,0.0,3.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:00.303,468.722,2.0,5.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:00.805,469.224,6.0,8.0,12.0,5.0,20,"[2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 10.0, 12.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:01.307,469.726,0.0,3.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:01.808,470.227,0.0,5.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 6.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:02.310,470.729,4.0,8.0,10.0,4.0,20,"[0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:02.812,471.231,3.0,5.0,6.0,2.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:03.314,471.733,0.0,1.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:03.816,472.235,3.0,6.0,10.0,3.0,20,"[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 8.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:04.323,472.742,6.0,8.0,13.0,4.0,20,"[2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 12.0, 13.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:04.825,473.244,0.0,2.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:05.326,473.746,0.0,4.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 5.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:05.828,474.247,5.0,8.0,10.0,5.0,20,"[0.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:06.331,474.75,5.0,8.0,9.0,4.0,20,"[1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:06.832,475.251,0.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:07.334,475.753,3.0,8.0,10.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 8.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:07.839,476.258,5.0,8.0,11.0,4.0,20,"[2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:08.340,476.759,0.0,1.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:08.842,477.261,1.0,4.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:09.343,477.762,5.0,8.0,8.0,4.0,20,"[0.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:09.860,478.279,2.0,6.0,7.0,2.0,20,"[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:10.362,478.781,0.0,2.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:10.863,479.282,2.0,5.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:11.367,479.786,5.0,9.0,10.0,4.0,20,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:11.869,480.288,0.0,2.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:12.370,480.789,1.0,5.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 5.0, 6.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:12.872,481.291,4.0,6.0,7.0,4.0,20,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:13.384,481.803,6.0,9.0,11.0,5.0,20,"[1.0, 2.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 9.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:13.886,482.305,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:14.387,482.806,1.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:14.889,483.308,6.0,9.0,9.0,4.0,20,"[1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:15.392,483.811,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:15.893,484.313,0.0,5.0,9.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 5.0, 8.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:16.395,484.814,4.0,7.0,8.0,2.0,20,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:16.906,485.325,5.0,7.0,10.0,3.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:17.408,485.827,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:17.909,486.328,1.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:18.411,486.83,5.0,8.0,12.0,5.0,20,"[1.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 10.0, 12.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:18.928,487.347,6.0,10.0,11.0,5.0,20,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 10.0, 10.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:19.430,487.849,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:19.932,488.351,2.0,5.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:20.433,488.852,5.0,9.0,10.0,4.0,20,"[2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 9.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:20.935,489.354,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:21.436,489.856,1.0,4.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:21.938,490.357,4.0,8.0,10.0,3.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 8.0, 8.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:22.451,490.87,6.0,9.0,11.0,5.0,20,"[1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:22.953,491.372,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:23.454,491.874,2.0,4.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:23.956,492.375,5.0,9.0,11.0,4.0,20,"[1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 9.0, 9.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:24.458,492.877,1.0,2.0,5.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:24.960,493.379,0.0,3.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 5.0, 8.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:25.462,493.881,3.0,6.0,9.0,3.0,20,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 8.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:25.964,494.383,3.0,4.0,5.0,2.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:26.465,494.884,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 3.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:26.967,495.386,2.0,9.0,9.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 8.0, 9.0, 9.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:27.472,495.891,5.0,8.0,10.0,5.0,20,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 10.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:27.974,496.393,0.0,2.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:28.476,496.895,1.0,5.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0, 5.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:28.977,497.396,4.0,9.0,10.0,4.0,20,"[1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 7.0, 8.0, 9.0, 9.0, 10.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:29.481,497.901,3.0,8.0,9.0,3.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:29.983,498.402,0.0,3.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:30.485,498.904,2.0,5.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:30.987,499.406,5.0,8.0,12.0,4.0,20,"[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 10.0, 12.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:31.489,499.908,0.0,1.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:31.991,500.41,1.0,5.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 7.0, 7.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:32.492,500.912,5.0,8.0,11.0,4.0,20,"[1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 10.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:32.995,501.414,3.0,4.0,6.0,2.0,20,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:33.497,501.916,0.0,2.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:33.998,502.417,3.0,5.0,9.0,2.0,20,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 7.0, 9.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:34.506,502.925,6.0,8.0,12.0,4.0,20,"[1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 12.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:35.008,503.427,0.0,1.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:35.510,503.929,1.0,4.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:36.014,504.433,4.0,8.0,11.0,4.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0, 11.0]"
2,20,0.75,75,0.35,.35,0.35,3.0,1125,2026-07-08T13:04:36.517,504.936,4.0,7.0,8.0,3.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 7.0, 8.0, 8.0]"
